,cell,composite,dataType,dataVersion,dateResubmitted,dateSubmitted,dateUnrestricted,dccAccession,geoSampleAccession,grant,lab,labExpId,labVersion,md5sum,objStatus,origAssembly,project,replicate,seqPlatform,size,subId,submittedDataVersion,tableName,treatment,type,view
74,HA-sp,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-12-16,2012-09-15,wgEncodeEH002459,GSM1014508,Stam,UW,DS14790,WindowDensity-bin20-win+/-75,47fd03d96a6d577a11f9329edd520fc9,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,344M,5232,NA,wgEncodeUwDgfHaspRaw,NA,bigWig,RawSignal
75,HA-sp,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-12-16,2012-09-15,wgEncodeEH002459,GSM1014508,Stam,UW,DS14790,NA,83e308efab22e6e8cd3c1669ca31ac83,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,11G,5232,NA,NA,NA,fastq,RawData
76,HA-sp,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-12-16,2012-09-15,wgEncodeEH002459,GSM1014508,Stam,UW,DS14790,NA,72e9dea4cfb1d5bb570f658cc36ffd80,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,489M,5232,NA,wgEncodeUwDgfHaspSig,NA,bigWig,Signal
77,HCF,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002444,NA,Stam,UW,DS12501,Bowtie 0.12.7,d91d14942bf3aa53653ddc7c4e2ec286,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,9.4G,4887,NA,NA,NA,bam,Alignments
78,HCF,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002444,NA,Stam,UW,DS12501,Bowtie 0.12.7,24979d2282903f42b1fcf2431c554ec4,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,6.9M,4887,NA,NA,NA,bai,Alignments
79,HCF,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002444,GSM1014530,Stam,UW,DS12501,Hotspot-v5.2,b481571137416a478d71145555cb341e,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,3.5M,4887,NA,wgEncodeUwDgfHcfHotspots,NA,broadPeak,Hotspots
80,HCF,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002444,GSM1014530,Stam,UW,DS12501,lmax-v1.0,b0a0ca8716a8c562a8059710a8e6a18f,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,2.8M,4887,NA,wgEncodeUwDgfHcfPk,NA,narrowPeak,Peaks
81,HCF,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002444,GSM1014530,Stam,UW,DS12501,WindowDensity-bin20-win+/-75,71ca2427d1baaa4ea058296efd1c8d38,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,306M,4887,NA,wgEncodeUwDgfHcfRaw,NA,bigWig,RawSignal
82,HCF,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002444,GSM1014530,Stam,UW,DS12501,NA,c3fc24e2565fd806a44d6b4658255427,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,14G,4887,NA,NA,NA,fastq,RawData
83,HCF,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002444,GSM1014530,Stam,UW,DS12501,NA,34214844566dcadccc6e823a0b8cb717,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,416M,4887,NA,wgEncodeUwDgfHcfSig,NA,bigWig,Signal
84,HCFaa,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2012-03-27,2012-12-27,wgEncodeEH003147,NA,Stam,UW,DS13480,Bowtie 0.12.7,62d874e753b68a18e1283ca65d27d233,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,14G,6416,NA,NA,NA,bam,Alignments
85,HCFaa,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2012-03-27,2012-12-27,wgEncodeEH003147,NA,Stam,UW,DS13480,Bowtie 0.12.7,f9813f5e81877f16661c18d4b3c360a4,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,7.4M,6416,NA,NA,NA,bai,Alignments
86,HCFaa,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2012-03-27,2012-12-27,wgEncodeEH003147,GSM1014518,Stam,UW,DS13480,Hotspot-v5.2,dd813a627bb0891fd56aee5453a2121b,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,3.9M,6416,NA,wgEncodeUwDgfHcfaaHotspots,NA,broadPeak,Hotspots
87,HCFaa,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2012-03-27,2012-12-27,wgEncodeEH003147,GSM1014518,Stam,UW,DS13480,lmax-v1.0,115a1344bd1b052c81ae5e8960cddd91,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,3.1M,6416,NA,wgEncodeUwDgfHcfaaPk,NA,narrowPeak,Peaks
88,HCFaa,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2012-03-27,2012-12-27,wgEncodeEH003147,GSM1014518,Stam,UW,DS13480,WindowDensity-bin20-win+/-75,69b0d04c5d4429a06404d962da65f70e,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,358M,6416,NA,wgEncodeUwDgfHcfaaRaw,NA,bigWig,RawSignal
89,HCFaa,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2012-03-27,2012-12-27,wgEncodeEH003147,GSM1014518,Stam,UW,DS13480,NA,2659187fc76a10b0a50eb84f3d98ae6b,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,12G,6416,NA,NA,NA,fastq,RawData
90,HCFaa,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2012-03-27,2012-12-27,wgEncodeEH003147,GSM1014518,Stam,UW,DS13480,NA,c2a8ce1786f5d71bae5fe416e5d33e76,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,641M,6416,NA,wgEncodeUwDgfHcfaaSig,NA,bigWig,Signal
91,HCM,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-29,2012-06-28,wgEncodeEH002453,NA,Stam,UW,DS12599,Bowtie 0.12.7,fc59e2944f57a4c57d16a4af025bb046,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,8.4G,4899,NA,NA,NA,bam,Alignments
92,HCM,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-29,2012-06-28,wgEncodeEH002453,NA,Stam,UW,DS12599,Bowtie 0.12.7,4c752734d9732c5ecb9b70a24f0452ce,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,6.8M,4899,NA,NA,NA,bai,Alignments
93,HCM,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-29,2012-06-28,wgEncodeEH002453,GSM1014515,Stam,UW,DS12599,Hotspot-v5.2,85bdd1e219d079f5e84ac7bb6a5924d9,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,3.6M,4899,NA,wgEncodeUwDgfHcmHotspots,NA,broadPeak,Hotspots
94,HCM,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-29,2012-06-28,wgEncodeEH002453,GSM1014515,Stam,UW,DS12599,lmax-v1.0,70182202c510a14ca8e2a753140447a8,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,2.9M,4899,NA,wgEncodeUwDgfHcmPk,NA,narrowPeak,Peaks
95,HCM,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-29,2012-06-28,wgEncodeEH002453,GSM1014515,Stam,UW,DS12599,WindowDensity-bin20-win+/-75,ccfc49bbf3166fce895155a28760067e,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,291M,4899,NA,wgEncodeUwDgfHcmRaw,NA,bigWig,RawSignal
96,HCM,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-29,2012-06-28,wgEncodeEH002453,GSM1014515,Stam,UW,DS12599,NA,aa2a52948bf8d101e18132b3d789b226,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,12G,4899,NA,NA,NA,fastq,RawData
97,HCM,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-29,2012-06-28,wgEncodeEH002453,GSM1014515,Stam,UW,DS12599,NA,7faa24d536b0637245241d8a02d00afd,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,397M,4899,NA,wgEncodeUwDgfHcmSig,NA,bigWig,Signal
98,HCPEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2010-07-25,2011-04-25,wgEncodeEH000836,GSM646565,Stam,UW,DS12447,Bowtie 0.12.5,e23d1230493f2ed47aacd70b1b41353e,NA,hg19,wgEncode,NA,NA,8.6G,2050,NA,NA,NA,bam,Alignments
99,HCPEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2010-07-25,2011-04-25,wgEncodeEH000836,GSM646565,Stam,UW,DS12447,Bowtie 0.12.5,ff4bb8627879226ef1ed68f77b8fd66b,NA,hg19,wgEncode,NA,NA,6.8M,2050,NA,NA,NA,bai,Alignments
100,HCPEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2010-07-25,2011-04-25,wgEncodeEH000836,GSM646565,Stam,UW,DS12447,Hotspot-v5.1,4a2d2172807442e87354a2c4fd480323,NA,hg19,wgEncode,NA,NA,4.2M,2050,NA,wgEncodeUwDgfHcpeHotspots,NA,broadPeak,Hotspots
101,HCPEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2011-01-14,2011-10-14,wgEncodeEH000836,GSM646565,Stam,UW,DS12447,lmax-v1.0,f68d1b8295471bf1bbe2d3fe6c469826,NA,hg19,wgEncode,NA,NA,3.4M,3260,V2 - Fixed bug in peak calls that artificially reduced the number of peaks,wgEncodeUwDgfHcpePkV2,NA,narrowPeak,Peaks
102,HCPEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2010-07-25,2011-04-25,wgEncodeEH000836,GSM646565,Stam,UW,DS12447,WindowDensity-bin20-win+/-75,a6779e9f8dc9fd09ce68bd6de06b9b3f,NA,hg19,wgEncode,NA,NA,305M,2050,NA,wgEncodeUwDgfHcpeRaw,NA,bigWig,RawSignal
103,HCPEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2010-07-25,2011-04-25,wgEncodeEH000836,GSM646565,Stam,UW,DS12447,NA,9c1ce01b2e10b3c3bac101c797dd12e6,NA,hg19,wgEncode,NA,NA,12G,2050,NA,NA,NA,fastq,RawData
104,HCPEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2010-07-25,2011-04-25,wgEncodeEH000836,GSM646565,Stam,UW,DS12447,NA,c751d5be05c9fa9e37d6b0edb6528bf2,NA,hg19,wgEncode,NA,NA,425M,2050,NA,wgEncodeUwDgfHcpeSig,NA,bigWig,Signal
105,HEEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-29,2012-06-28,wgEncodeEH002454,NA,Stam,UW,DS12763,Bowtie 0.12.7,3f1237503653656b5553f96157384550,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,11G,4898,NA,NA,NA,bam,Alignments
106,HEEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-29,2012-06-28,wgEncodeEH002454,NA,Stam,UW,DS12763,Bowtie 0.12.7,5d27fde9a6161f9c460b3a2a23f45293,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,7.3M,4898,NA,NA,NA,bai,Alignments
107,HEEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-29,2012-06-28,wgEncodeEH002454,GSM1014511,Stam,UW,DS12763,Hotspot-v5.2,c36f9019901336ee4fcaca05c50ffbf9,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,4.5M,4898,NA,wgEncodeUwDgfHeeHotspots,NA,broadPeak,Hotspots
108,HEEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-29,2012-06-28,wgEncodeEH002454,GSM1014511,Stam,UW,DS12763,lmax-v1.0,4a4493b077123125fa27402d8b43cfa5,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,3.4M,4898,NA,wgEncodeUwDgfHeePk,NA,narrowPeak,Peaks
109,HEEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-29,2012-06-28,wgEncodeEH002454,GSM1014511,Stam,UW,DS12763,WindowDensity-bin20-win+/-75,bf6a971337673285de421ea0e07adaf8,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,353M,4898,NA,wgEncodeUwDgfHeeRaw,NA,bigWig,RawSignal
110,HEEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-29,2012-06-28,wgEncodeEH002454,GSM1014511,Stam,UW,DS12763,NA,9103e3d6dc855a6b76b3c5f53a72e6e2,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,17G,4898,NA,NA,NA,fastq,RawData
111,HEEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-29,2012-06-28,wgEncodeEH002454,GSM1014511,Stam,UW,DS12763,NA,f6af76a2a7c73df1114ea32b48dc5f1f,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,571M,4898,NA,wgEncodeUwDgfHeeSig,NA,bigWig,Signal
112,HepG2,wgEncodeUwDgf,DnaseDgf,ENCODE June 2010 Freeze,2010-06-21,2009-10-02,2010-07-02,wgEncodeEH000476,GSM646559,Stam,UW,DS7764,Bowtie 0.12.5,aea6fa4e7bdcb4a9f6ba63227605f748,NA,hg18,wgEncode,NA,NA,5.2G,1814,NA,NA,NA,bam,Alignments
113,HepG2,wgEncodeUwDgf,DnaseDgf,ENCODE June 2010 Freeze,2010-06-21,2009-10-02,2010-07-02,wgEncodeEH000476,GSM646559,Stam,UW,DS7764,Bowtie 0.12.5,dc72e20dab513fcf592a7d0fdcbd679a,NA,hg18,wgEncode,NA,NA,6.5M,1814,NA,NA,NA,bai,Alignments
114,HepG2,wgEncodeUwDgf,DnaseDgf,ENCODE June 2010 Freeze,2010-06-21,2009-10-02,2010-07-02,wgEncodeEH000476,GSM646559,Stam,UW,DS7764,Hotspot-v5.1,7550ebe9998f0d1136645bb113e68a3b,NA,hg18,wgEncode,NA,NA,2.8M,1814,NA,wgEncodeUwDgfHepg2Hotspots,NA,broadPeak,Hotspots
115,HepG2,wgEncodeUwDgf,DnaseDgf,ENCODE June 2010 Freeze,2010-06-21,2009-10-02,2010-07-02,wgEncodeEH000476,GSM646559,Stam,UW,DS7764,lmax-v1.0,f5d06e0f077986e5f55f18dd3017decd,NA,hg18,wgEncode,NA,NA,1.8M,1814,NA,wgEncodeUwDgfHepg2Pk,NA,narrowPeak,Peaks
116,HepG2,wgEncodeUwDgf,DnaseDgf,ENCODE June 2010 Freeze,2010-06-21,2009-10-02,2010-07-02,wgEncodeEH000476,GSM646559,Stam,UW,DS7764,WindowDensity-bin20-win+/-75,7a60a9b0cb0f4eb2c70e125ef599d892,NA,hg18,wgEncode,NA,NA,295M,1814,NA,wgEncodeUwDgfHepg2Raw,NA,bigWig,RawSignal
117,HepG2,wgEncodeUwDgf,DnaseDgf,ENCODE Sep 2009 Freeze,NA,2009-10-02,2010-07-02,wgEncodeEH000476,GSM646559,Stam,UW,DS7764,NA,0d13cf7f9260d71f8d0c86b9b0e7f643,NA,hg18,wgEncode,NA,NA,7.7G,632,NA,NA,NA,fastq,RawData
118,HepG2,wgEncodeUwDgf,DnaseDgf,ENCODE June 2010 Freeze,2010-06-21,2009-10-02,2010-07-02,wgEncodeEH000476,GSM646559,Stam,UW,DS7764,NA,bb403536db3d8ed5187fa0024331dd90,NA,hg18,wgEncode,NA,NA,329M,1814,NA,wgEncodeUwDgfHepg2Sig,NA,bigWig,Signal
119,HFF,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002445,NA,Stam,UW,DS15115,Bowtie 0.12.7,29008329b33739c19c2f91ff61539ed6,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,8.3G,4892,NA,NA,NA,bam,Alignments
120,HFF,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002445,NA,Stam,UW,DS15115,Bowtie 0.12.7,f62c95d781a771c722e540e7f4d11943,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,7.1M,4892,NA,NA,NA,bai,Alignments
121,HFF,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002445,GSM1014531,Stam,UW,DS15115,Hotspot-v5.2,6ec66f6766997789a41a4f2fcbb67966,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,3.7M,4892,NA,wgEncodeUwDgfHffHotspots,NA,broadPeak,Hotspots
122,HFF,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002445,GSM1014531,Stam,UW,DS15115,lmax-v1.0,f2d04ba249832df5594ecba555bb86de,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,2.9M,4892,NA,wgEncodeUwDgfHffPk,NA,narrowPeak,Peaks
123,HFF,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002445,GSM1014531,Stam,UW,DS15115,WindowDensity-bin20-win+/-75,30791d5371a0e950dbe6d97bc9f1369f,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,323M,4892,NA,wgEncodeUwDgfHffRaw,NA,bigWig,RawSignal
124,HFF,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002445,GSM1014531,Stam,UW,DS15115,NA,67980ece1c64f39e53218aac70347d0b,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,12G,4892,NA,NA,NA,fastq,RawData
125,HFF,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002445,GSM1014531,Stam,UW,DS15115,NA,b059287933f1d5ce6b747f9cc519be82,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,478M,4892,NA,wgEncodeUwDgfHffSig,NA,bigWig,Signal
126,HGF,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2012-03-28,2012-12-27,wgEncodeEH003151,NA,Stam,UW,DS11752,Bowtie 0.12.7,1b8d2c25b3ca829f8ecd2adb9fa79bb6,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,12G,6417,NA,NA,NA,bam,Alignments
127,HGF,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2012-03-28,2012-12-27,wgEncodeEH003151,NA,Stam,UW,DS11752,Bowtie 0.12.7,5a17c0446e2c311f1adbb88f2d04f5e2,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,7.6M,6417,NA,NA,NA,bai,Alignments
128,HGF,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2012-03-28,2012-12-27,wgEncodeEH003151,GSM1014534,Stam,UW,DS11752,Hotspot-v5.2,6c01d0b099daa0964d36a6a2a5536db3,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,4.4M,6417,NA,wgEncodeUwDgfHgfHotspots,NA,broadPeak,Hotspots
129,HGF,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2012-03-28,2012-12-27,wgEncodeEH003151,GSM1014534,Stam,UW,DS11752,lmax-v1.0,5de341e9b2a1e78c9607758cf3d8602f,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,2.9M,6417,NA,wgEncodeUwDgfHgfPk,NA,narrowPeak,Peaks
130,HGF,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2012-03-28,2012-12-27,wgEncodeEH003151,GSM1014534,Stam,UW,DS11752,WindowDensity-bin20-win+/-75,b8d846f2d4c4971ee61566527da51146,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,384M,6417,NA,wgEncodeUwDgfHgfRaw,NA,bigWig,RawSignal
131,HGF,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2012-03-28,2012-12-27,wgEncodeEH003151,GSM1014534,Stam,UW,DS11752,NA,01af5f3d5c64e54ddfb21217829eb5b7,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,8.8G,6417,NA,NA,NA,fastq,RawData
132,HGF,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2012-03-28,2012-12-27,wgEncodeEH003151,GSM1014534,Stam,UW,DS11752,NA,b9ee427af150117b69c820ca61fa3326,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,728M,6417,NA,wgEncodeUwDgfHgfSig,NA,bigWig,Signal
133,HIPEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002446,NA,Stam,UW,DS12684,Bowtie 0.12.7,b3a8044fa56eb997dd20cb95b4b04706,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,8.1G,4888,NA,NA,NA,bam,Alignments
134,HIPEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002446,NA,Stam,UW,DS12684,Bowtie 0.12.7,b3c7f162e2d00237954d2d8446c64f65,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,7.1M,4888,NA,NA,NA,bai,Alignments
135,HIPEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002446,GSM1014520,Stam,UW,DS12684,Hotspot-v5.2,a8f0855e34c71232a7f9b4e7296e2b0a,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,4.6M,4888,NA,wgEncodeUwDgfHipeHotspots,NA,broadPeak,Hotspots
136,HIPEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002446,GSM1014520,Stam,UW,DS12684,lmax-v1.0,edfc9cd9fa9c9a223a5803f67d2a471c,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,3.6M,4888,NA,wgEncodeUwDgfHipePk,NA,narrowPeak,Peaks
137,HIPEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002446,GSM1014520,Stam,UW,DS12684,WindowDensity-bin20-win+/-75,6470bd2708287dc48764222ae2b689f0,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,331M,4888,NA,wgEncodeUwDgfHipeRaw,NA,bigWig,RawSignal
138,HIPEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002446,GSM1014520,Stam,UW,DS12684,NA,de0afc3ee4cc25460866069e46d6d301,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,11G,4888,NA,NA,NA,fastq,RawData
139,HIPEpiC,wgEncodeUwDgf,DnaseDgf,ENCODE Mar 2012 Freeze,NA,2011-09-27,2012-06-27,wgEncodeEH002446,GSM1014520,Stam,UW,DS12684,NA,77f0118c6e5727ab059fc289da30535e,NA,hg19,wgEncode,NA,Illumina_HiSeq_2000,484M,4888,NA,wgEncodeUwDgfHipeSig,NA,bigWig,Signal
140,HMF,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2010-07-25,2011-04-25,wgEncodeEH000837,GSM646561,Stam,UW,DS13368,Bowtie 0.12.5,70d6f4aeebd129b5a4615680c77e5f50,NA,hg19,wgEncode,NA,NA,8.0G,2049,NA,NA,NA,bam,Alignments
141,HMF,wgEncodeUwDgf,DnaseDgf,ENCODE Jan 2011 Freeze,NA,2010-07-25,2011-04-25,wgEncodeEH000837,GSM646561,Stam,UW,DS13368,Bowtie 0.12.5,7e36b46b30ff51b6398fef8e23b9d4f3,NA,hg19,wgEncode,NA,NA,7.0M,2049,NA,NA,NA,bai,Alignments
